"date","Hour","Usage","LagRP","LeadRP","LagPF","LeadPF","CO2","LtypeLight_Load","LtypeMaximum_Load","LtypeMedium_Load","WstatusWeekday","WstatusWeekend","DweekFriday","DweekMonday","DweekSaturday","DweekSunday","DweekThursday","DweekTuesday","DweekWednesday"
"2018-01-02"," 1"," 446","1112","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-02"," 2"," 575","1709","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-02"," 3"," 459","1344","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-02"," 4"," 574","1555","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-02"," 5"," 453","1279","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-02"," 6"," 545","1295","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-02"," 7"," 461","1080","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-02"," 8","2079","1734","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-02","11","2860","3640","  14"," 96.359999999999999","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-02","12","4191","2869","   2"," 87.489999999999995","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-02","14","3958","1667","1229"," 92.609999999999999","  0.000000000000000","0.0000000000000000000","0","0","1","1","0","0","0","0","0","0","1","0"
"2018-01-02","15","4183","2192","   2"," 92.439999999999998","  0.000000000000000","0.0000000000000000000","0","0","1","1","0","0","0","0","0","0","1","0"
"2018-01-02","18","3713"," 673","  61"," 95.030000000000001","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-02","20"," 854","1963"," 529"," 99.260000000000005","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-02","22","2066","   2"," 190","100.000000000000000","  0.000000000000000","0.0000000000000000000","0","0","1","1","0","0","0","0","0","0","1","0"
"2018-01-02","23","1330","1731"," 395"," 73.719999999999999","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-02","24","1290","1725","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-03"," 1","1294","1920","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-03"," 4","1305","1966","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-03"," 5","1292","1737","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-03"," 6","1287","1727","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-03"," 9","3392","1146","   2","  0.000000000000000","100.000000000000000","0.0374999999999999986","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-03","10","3662"," 134","   3"," 96.400000000000006","  0.000000000000000","0.0400000000000000008","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-03","11","2967","3817","   3"," 95.629999999999995","  0.000000000000000","0.0299999999999999989","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-03","12","2990","1585","   2"," 86.659999999999997","  0.000000000000000","0.0325000000000000011","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-03","15","2797","4001","   2"," 94.069999999999993","  0.000000000000000","0.0325000000000000011","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-03","16","2932"," 137","   2"," 93.730000000000004","  0.000000000000000","0.0299999999999999989","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-03","17","4030","1175","   2"," 94.689999999999998","  0.000000000000000","0.0475000000000000006","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-03","18","4132","1214","  98"," 95.170000000000002","  0.000000000000000","0.0500000000000000028","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-03","19"," 868","3138"," 524"," 96.750000000000000","  0.000000000000000","0.0200000000000000004","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-03","20"," 895"," 329"," 773"," 99.739999999999995","  0.000000000000000","0.0200000000000000004","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-03","22","2293","   2"," 202","100.000000000000000","  0.000000000000000","0.0000000000000000000","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-03","23","1455","1728"," 386"," 73.959999999999994","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-03","24","1301","1747","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-04"," 1","1303","1943","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-04"," 2","1306","2068","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-04"," 3","1306","2100","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-04"," 4","1308","2124","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-04"," 5","1303","1944","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-04"," 6","1301","1771","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-04"," 7","1300","1950","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-04"," 9","4140","2808","   2","  0.000000000000000","100.000000000000000","0.0524999999999999981","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-04","10","4211","2173","   2"," 93.329999999999998","  0.000000000000000","0.0575000000000000025","0","0","1","1","0","0","0","0","0","1","0","0"
"2018-01-04","11","4046","1051","   2"," 95.069999999999993","  0.000000000000000","0.0500000000000000028","0","1","0","1","0","0","0","0","0","1","0","0"
"2018-01-04","13","3631","2983","2181"," 99.450000000000003","  0.000000000000000","0.0025000000000000001","0","0","1","1","0","0","0","0","0","1","0","0"
"2018-01-04","14","4082","1250","  70"," 94.750000000000000","  0.000000000000000","0.0524999999999999981","0","0","1","1","0","0","0","0","0","1","0","0"
"2018-01-04","15","4178","1680","   2"," 94.299999999999997","  0.000000000000000","0.0550000000000000003","0","0","1","1","0","0","0","0","0","1","0","0"
"2018-01-04","16","4175","1986","   2"," 93.370000000000005","  0.000000000000000","0.0524999999999999981","0","0","1","1","0","0","0","0","0","1","0","0"
"2018-01-04","17","4120","1502","   2"," 94.230000000000004","  0.000000000000000","0.0524999999999999981","0","0","1","1","0","0","0","0","0","1","0","0"
"2018-01-04","18","3641"," 197"," 998"," 96.069999999999993","  0.000000000000000","0.0425000000000000031","0","1","0","1","0","0","0","0","0","1","0","0"
"2018-01-04","19","1786","3993","  32"," 90.989999999999995","  0.000000000000000","0.0224999999999999992","0","1","0","1","0","0","0","0","0","1","0","0"
"2018-01-04","21","1995","3813"," 531"," 93.299999999999997","  0.000000000000000","0.0250000000000000014","0","0","1","1","0","0","0","0","0","1","0","0"
"2018-01-04","22","2474","   2"," 154","100.000000000000000","  0.000000000000000","0.0000000000000000000","0","0","1","1","0","0","0","0","0","1","0","0"
"2018-01-04","23","1476","2306"," 367"," 68.069999999999993","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","1","0","0"
"2018-01-04","24","1305","2248","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-05"," 1","1321","2427","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","1","0","0","0","0","0","0"
"2018-01-05"," 2","1308","2259","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","1","0","0","0","0","0","0"
"2018-01-05"," 3","1309","2259","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","1","0","0","0","0","0","0"
"2018-01-05"," 4","1311","2252","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","1","0","0","0","0","0","0"
"2018-01-05"," 7","1301","2085","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","1","0","0","0","0","0","0"
"2018-01-05"," 8","2304","2258","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","1","0","0","0","0","0","0"
"2018-01-05"," 9","4028","2669","   2","  0.000000000000000","100.000000000000000","0.0475000000000000006","1","0","0","1","0","1","0","0","0","0","0","0"
"2018-01-05","11","4126","1597","   2"," 94.170000000000002","  0.000000000000000","0.0524999999999999981","0","1","0","1","0","1","0","0","0","0","0","0"
"2018-01-05","13","3418","  31","2174"," 99.980000000000004","  0.000000000000000","0.0000000000000000000","0","0","1","1","0","1","0","0","0","0","0","0"
"2018-01-05","14","3620"," 258","1557"," 95.769999999999996","  0.000000000000000","0.0400000000000000008","0","0","1","1","0","1","0","0","0","0","0","0"
"2018-01-05","15","3717","1416","   2"," 92.430000000000007","  0.000000000000000","0.0425000000000000031","0","0","1","1","0","1","0","0","0","0","0","0"
"2018-01-05","17","4001","1802","   2"," 92.480000000000004","  0.000000000000000","0.0500000000000000028","0","0","1","1","0","1","0","0","0","0","0","0"
"2018-01-05","18","3752"," 940"," 127"," 94.340000000000003","  0.000000000000000","0.0425000000000000031","0","1","0","1","0","1","0","0","0","0","0","0"
"2018-01-05","19","2413"," 515","  36"," 89.670000000000002","  0.000000000000000","0.0275000000000000001","0","1","0","1","0","1","0","0","0","0","0","0"
"2018-01-05","21"," 879","1714"," 583"," 99.409999999999997","  0.000000000000000","0.0200000000000000004","0","0","1","1","0","1","0","0","0","0","0","0"
"2018-01-05","23"," 962","1056"," 387"," 76.329999999999998","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","1","0","0","0","0","0","0"
"2018-01-05","24"," 946","1339","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","1","0","0","0","0","0","0"
"2018-01-06"," 1"," 957","1963","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06"," 2"," 967","2105","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06"," 3"," 982","2510","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06"," 5"," 977","2608","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06"," 6"," 972","2425","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06"," 7"," 971","2439","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06"," 9"," 961","1300"," 560","  0.000000000000000"," 62.240000000000002","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","10","1121","   2","2161","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","11"," 784","   2","2004","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","13"," 746","   2","1779","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","15"," 721","   2","1893","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","16"," 604","   2","1782","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","17"," 562","   2","1760","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","18"," 612","   2","1953","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","20"," 571","   2","1767","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","21"," 738","   2","1939","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","23"," 441"," 355"," 112"," 75.140000000000001","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-06","24"," 459"," 580","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","1","0","0","0","0"
"2018-01-07"," 1"," 428"," 594","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07"," 2"," 550","1095","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07"," 4"," 453","1066","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07"," 5"," 542","1279","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07"," 7"," 561","1311","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07"," 8"," 441","1518","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07"," 9"," 591"," 607"," 484","  0.000000000000000"," 59.950000000000003","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","10"," 615","   2","1707","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","12"," 585","   2"," 614","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","13"," 720","   2","1583","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","14"," 763","   2","1845","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","15"," 619","   2","1649","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","16"," 721","   2","1650","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","18"," 607","   2","1699","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","19"," 577","   2"," 913","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","20"," 746","   2","1870","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","21"," 616","   2","1682","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","22"," 751","   2","1756","100.000000000000000","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","23"," 572","1327"," 328"," 67.420000000000002","  0.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-07","24"," 439","1513","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","0","1","0","0","0","1","0","0","0"
"2018-01-08"," 1"," 571","2100","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08"," 2"," 468","1951","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08"," 3"," 562","2280","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08"," 4"," 574","2395","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08"," 5"," 551","2113","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08"," 6"," 592","2417","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08"," 7"," 542","1964","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08"," 8","2071","2450","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08"," 9","3733","2382","   2","  0.000000000000000","100.000000000000000","0.0425000000000000031","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-08","11","4179","2191","   2"," 92.400000000000006","  0.000000000000000","0.0524999999999999981","0","1","0","1","0","0","1","0","0","0","0","0"
"2018-01-08","12","4208","2894","   2"," 87.480000000000004","  0.000000000000000","0.0575000000000000025","0","1","0","1","0","0","1","0","0","0","0","0"
"2018-01-08","14","3682","1801","1002"," 90.599999999999994","  0.000000000000000","0.0425000000000000031","0","0","1","1","0","0","1","0","0","0","0","0"
"2018-01-08","16","4150","2162","   2"," 92.209999999999994","  0.000000000000000","0.0524999999999999981","0","0","1","1","0","0","1","0","0","0","0","0"
"2018-01-08","17","3991","1588","   2"," 93.260000000000005","  0.000000000000000","0.0475000000000000006","0","0","1","1","0","0","1","0","0","0","0","0"
"2018-01-08","18","3216","3721"," 461"," 96.730000000000004","  0.000000000000000","0.0374999999999999986","0","1","0","1","0","0","1","0","0","0","0","0"
"2018-01-08","20","4159","2191","   2"," 92.140000000000001","  0.000000000000000","0.0550000000000000003","0","1","0","1","0","0","1","0","0","0","0","0"
"2018-01-08","21","4102","1360","  57"," 94.700000000000003","  0.000000000000000","0.0500000000000000028","0","0","1","1","0","0","1","0","0","0","0","0"
"2018-01-08","22","3086","   7","2177","100.000000000000000","  0.000000000000000","0.0025000000000000001","0","0","1","1","0","0","1","0","0","0","0","0"
"2018-01-08","23","1467","1716"," 367"," 74.650000000000006","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","1","0","0","0","0","0"
"2018-01-08","24","1313","1555","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","1","0","0","0","0","0"
"2018-01-09"," 1","1320","1734","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-09"," 5","1315","1524","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-09"," 6","1317","1331","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-09"," 7","1168","1075","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-09"," 9","3977","2674","   2","  0.000000000000000","100.000000000000000","0.0500000000000000028","1","0","0","1","0","0","0","0","0","0","1","0"
"2018-01-09","12","4177","2744","   2"," 89.069999999999993","  0.000000000000000","0.0550000000000000003","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-09","14","4125","1254"," 521"," 95.019999999999996","  0.000000000000000","0.0524999999999999981","0","0","1","1","0","0","0","0","0","0","1","0"
"2018-01-09","15","4154","1455","   2"," 94.769999999999996","  0.000000000000000","0.0550000000000000003","0","0","1","1","0","0","0","0","0","0","1","0"
"2018-01-09","16","3715"," 938","   2"," 94.159999999999997","  0.000000000000000","0.0425000000000000031","0","0","1","1","0","0","0","0","0","0","1","0"
"2018-01-09","17","4148","1412","   2"," 94.849999999999994","  0.000000000000000","0.0524999999999999981","0","0","1","1","0","0","0","0","0","0","1","0"
"2018-01-09","18","3214","3840"," 461"," 96.269999999999996","  0.000000000000000","0.0350000000000000033","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-09","20","4114","1495","   2"," 94.239999999999995","  0.000000000000000","0.0524999999999999981","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-09","22","2789","   2"," 176","100.000000000000000","  0.000000000000000","0.0025000000000000001","0","0","1","1","0","0","0","0","0","0","1","0"
"2018-01-09","23","1319","1567"," 390"," 74.349999999999994","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","1","0"
"2018-01-10"," 1","1284","1769","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-10"," 3","1290","1909","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-10"," 6","1287","1753","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-10"," 7","1156","1925","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-10"," 8","2642","2093","   3","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-10","10","4133","1461","   2"," 94.540000000000006","  0.000000000000000","0.0550000000000000003","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-10","11","4137","1277","   2"," 95.049999999999997","  0.000000000000000","0.0524999999999999981","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-10","12","4210","2807","   2"," 89.180000000000007","  0.000000000000000","0.0599999999999999978","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-10","14","4101","1583"," 658"," 94.010000000000005","  0.000000000000000","0.0524999999999999981","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-10","15","4105","1275","   2"," 94.810000000000002","  0.000000000000000","0.0500000000000000028","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-10","17","4157","1452","   2"," 94.799999999999997","  0.000000000000000","0.0550000000000000003","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-10","18","4110","1579","   2"," 94.120000000000005","  0.000000000000000","0.0524999999999999981","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-10","19","4241"," 328","1051"," 98.319999999999993","  0.000000000000000","0.0074999999999999997","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-10","20","1691","   2"," 246","100.000000000000000","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-10","22","1679","   2"," 211","100.000000000000000","  0.000000000000000","0.0000000000000000000","0","0","1","1","0","0","0","0","0","0","0","1"
"2018-01-10","23","1323","1917"," 381"," 71.870000000000005","  0.000000000000000","0.0000000000000000000","0","1","0","1","0","0","0","0","0","0","0","1"
"2018-01-10","24","1293","1745","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","0","0","1"
"2018-01-11"," 1","1301","1955","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-11"," 2","1304","2111","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-11"," 3","1294","1754","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-11"," 4","1291","1745","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-11"," 5","1294","1762","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
"2018-01-11"," 6","1293","1766","   2","  0.000000000000000","100.000000000000000","0.0000000000000000000","1","0","0","1","0","0","0","0","0","1","0","0"
