06/01/2018,4,16.78,22.56,0,-,100,0,Weekend,Saturday,Light_Load
06/01/2018,5,16.78,23.04,0,-,100,0,Weekend,Saturday,Light_Load
06/01/2018,6,16.71,21.46,0,-,100,0,Weekend,Saturday,Light_Load
06/01/2018,7,16.7,21.67,0,-,100,0,Weekend,Saturday,Light_Load
06/01/2018,8,16.45,21.06,0,-,100,0,Weekend,Saturday,Light_Load
06/01/2018,9,16.57,15.3,20.84,-,62.24,0,Weekend,Saturday,Light_Load
06/01/2018,10,17.22,0,97.21,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,11,15.88,0,87.88,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,12,15.09,0,32.01,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,13,15.37,0,78.92,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,14,14.58,0,80.74,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,15,15.02,0,83.09,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,16,14.77,0,79.05,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,17,14.25,0,78.22,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,18,14.89,0,85.35,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,19,14.08,0,54.01,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,20,14.36,0,78.52,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,21,15.26,0,84.79,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,22,14.75,0,79.16,100,-,0,Weekend,Saturday,Light_Load
06/01/2018,23,13.61,11.95,10.01,75.14,-,0,Weekend,Saturday,Light_Load
06/01/2018,24,13.83,12.22,0,-,100,0,Weekend,Saturday,Light_Load
07/01/2018,1,13.46,12.53,0,-,100,0,Weekend,Sunday,Light_Load
07/01/2018,2,14.1,14.68,0,-,100,0,Weekend,Sunday,Light_Load
07/01/2018,3,13.79,13.89,0,-,100,0,Weekend,Sunday,Light_Load
07/01/2018,4,13.76,14.22,0,-,100,0,Weekend,Sunday,Light_Load
07/01/2018,5,14,15.01,0,-,100,0,Weekend,Sunday,Light_Load
07/01/2018,6,13.75,14.59,0,-,100,0,Weekend,Sunday,Light_Load
07/01/2018,7,14.23,15.48,0,-,100,0,Weekend,Sunday,Light_Load
07/01/2018,8,13.61,16.21,0,-,100,0,Weekend,Sunday,Light_Load
07/01/2018,9,14.59,12.74,19.48,-,59.95,0,Weekend,Sunday,Light_Load
07/01/2018,10,14.93,0,75.39,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,11,15.26,0,79.89,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,12,14.52,0,24.6,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,13,15.01,0,70.44,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,14,15.59,0,80.68,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,15,14.97,0,72.72,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,16,15.02,0,72.83,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,17,15.37,0,81.5,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,18,14.83,0,75.09,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,19,14.43,0,46.63,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,20,15.37,0,82.15,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,21,14.94,0,74.23,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,22,15.44,0,77.87,100,-,0,Weekend,Sunday,Light_Load
07/01/2018,23,14.37,15.74,13.36,67.42,-,0,Weekend,Sunday,Light_Load
07/01/2018,24,13.58,16.13,0,-,100,0,Weekend,Sunday,Light_Load
08/01/2018,1,14.36,19.48,0,-,100,0,Weekday,Monday,Light_Load
08/01/2018,2,13.97,18.72,0,-,100,0,Weekday,Monday,Light_Load
08/01/2018,3,14.25,20.52,0,-,100,0,Weekday,Monday,Light_Load
08/01/2018,4,14.4,21.05,0,-,100,0,Weekday,Monday,Light_Load
08/01/2018,5,14.11,19.7,0,-,100,0,Weekday,Monday,Light_Load
08/01/2018,6,14.61,21.35,0,-,100,0,Weekday,Monday,Light_Load
08/01/2018,7,14,18.94,0,-,100,0,Weekday,Monday,Light_Load
08/01/2018,8,22.32,21.85,0,-,100,0,Weekday,Monday,Light_Load
08/01/2018,9,376.78,208.73,0,-,100,0.0425,Weekday,Monday,Light_Load
08/01/2018,10,448.42,156.74,0,94.4,-,0.05,Weekday,Monday,Medium_Load
08/01/2018,11,476.65,197.21,0,92.4,-,0.0525,Weekday,Monday,Maximum_Load
08/01/2018,12,500.1,276.91,0,87.48,-,0.0575,Weekday,Monday,Maximum_Load
08/01/2018,13,35.97,0.72,98.35,99.98,-,0,Weekday,Monday,Medium_Load
08/01/2018,14,368.6,172.26,5.69,90.6,-,0.0425,Weekday,Monday,Medium_Load
08/01/2018,15,380.19,151.02,0,92.94,-,0.0425,Weekday,Monday,Medium_Load
08/01/2018,16,462.02,193.9,0,92.21,-,0.0525,Weekday,Monday,Medium_Load
08/01/2018,17,416.66,161.18,0,93.26,-,0.0475,Weekday,Monday,Medium_Load
08/01/2018,18,304.41,79.81,18.47,96.73,-,0.0375,Weekday,Monday,Maximum_Load
08/01/2018,19,447.48,209.89,0.58,90.54,-,0.05,Weekday,Monday,Maximum_Load
08/01/2018,20,467.71,197.21,0,92.14,-,0.055,Weekday,Monday,Maximum_Load
08/01/2018,21,444.27,150.69,0.97,94.7,-,0.05,Weekday,Monday,Medium_Load
08/01/2018,22,29.33,0.14,98.28,100,-,0.0025,Weekday,Monday,Medium_Load
08/01/2018,23,19.22,17.13,14.65,74.65,-,0,Weekday,Monday,Maximum_Load
08/01/2018,24,18.68,16.73,0,-,100,0,Weekday,Monday,Light_Load
09/01/2018,1,18.79,17.39,0,-,100,0,Weekday,Tuesday,Light_Load
09/01/2018,2,18.9,17.13,0,-,100,0,Weekday,Tuesday,Light_Load
09/01/2018,3,18.79,17.17,0,-,100,0,Weekday,Tuesday,Light_Load
09/01/2018,4,18.84,17.85,0,-,100,0,Weekday,Tuesday,Light_Load
09/01/2018,5,18.72,16.31,0,-,100,0,Weekday,Tuesday,Light_Load
09/01/2018,6,18.75,15.81,0,-,100,0,Weekday,Tuesday,Light_Load
09/01/2018,7,17.93,14.37,0,-,100,0,Weekday,Tuesday,Light_Load
09/01/2018,8,54.21,39.53,0,-,100,0.005,Weekday,Tuesday,Light_Load
09/01/2018,9,414.26,235.23,0,-,100,0.05,Weekday,Tuesday,Light_Load
09/01/2018,10,493.77,189.86,0,93.34,-,0.0575,Weekday,Tuesday,Medium_Load
09/01/2018,11,471.93,171.86,0,93.96,-,0.055,Weekday,Tuesday,Maximum_Load
09/01/2018,12,476.03,243,0,89.07,-,0.055,Weekday,Tuesday,Maximum_Load
09/01/2018,13,46.19,4.14,92.03,99.6,-,0.005,Weekday,Tuesday,Medium_Load
09/01/2018,14,452.08,148.33,2.59,95.02,-,0.0525,Weekday,Tuesday,Medium_Load
09/01/2018,15,465.55,156.75,0,94.77,-,0.055,Weekday,Tuesday,Medium_Load
09/01/2018,16,373.21,133.49,0,94.16,-,0.0425,Weekday,Tuesday,Medium_Load
09/01/2018,17,460.98,153.94,0,94.85,-,0.0525,Weekday,Tuesday,Medium_Load
09/01/2018,18,304.03,85.42,18.47,96.27,-,0.035,Weekday,Tuesday,Maximum_Load
09/01/2018,19,425.49,182.59,0.79,91.9,-,0.05,Weekday,Tuesday,Maximum_Load
09/01/2018,20,448.56,159.19,0,94.24,-,0.0525,Weekday,Tuesday,Maximum_Load
09/01/2018,21,407.55,116.7,1.73,96.14,-,0.0475,Weekday,Tuesday,Medium_Load
09/01/2018,22,26.64,0,103.17,100,-,0.0025,Weekday,Tuesday,Medium_Load
09/01/2018,23,18.78,16.89,15.3,74.35,-,0,Weekday,Tuesday,Maximum_Load
09/01/2018,24,18.39,16.99,0,-,100,0,Weekday,Tuesday,Light_Load
10/01/2018,1,18.22,17.9,0,-,100,0,Weekday,Wednesday,Light_Load
10/01/2018,2,18.43,18.28,0,-,100,0,Weekday,Wednesday,Light_Load
10/01/2018,3,18.29,18.11,0,-,100,0,Weekday,Wednesday,Light_Load
10/01/2018,4,18.29,17.89,0,-,100,0,Weekday,Wednesday,Light_Load
10/01/2018,5,18.25,17.9,0,-,100,0,Weekday,Wednesday,Light_Load
10/01/2018,6,18.25,17.67,0,-,100,0,Weekday,Wednesday,Light_Load
10/01/2018,7,17.75,18.36,0,-,100,0,Weekday,Wednesday,Light_Load
10/01/2018,8,25.63,19.39,0.04,-,100,0,Weekday,Wednesday,Light_Load
10/01/2018,9,428.19,236.03,0,-,100,0.05,Weekday,Wednesday,Light_Load
10/01/2018,10,455.77,157.1,0,94.54,-,0.055,Weekday,Wednesday,Medium_Load
10/01/2018,11,458.16,149.76,0,95.05,-,0.0525,Weekday,Wednesday,Maximum_Load
10/01/2018,12,504.43,255.92,0,89.18,-,0.06,Weekday,Wednesday,Maximum_Load
10/01/2018,13,40.85,4.82,97.53,99.31,-,0.0025,Weekday,Wednesday,Medium_Load
10/01/2018,14,443.38,160.85,3.02,94.01,-,0.0525,Weekday,Wednesday,Medium_Load
10/01/2018,15,445.57,149.51,0,94.81,-,0.05,Weekday,Wednesday,Medium_Load
10/01/2018,16,441.47,154.66,0,94.38,-,0.0525,Weekday,Wednesday,Medium_Load
10/01/2018,17,466.34,156.56,0,94.8,-,0.055,Weekday,Wednesday,Medium_Load
10/01/2018,18,447.77,160.67,0,94.12,-,0.0525,Weekday,Wednesday,Maximum_Load
10/01/2018,19,61.73,11.45,52.51,98.32,-,0.0075,Weekday,Wednesday,Maximum_Load
10/01/2018,20,20.55,0,107.82,100,-,0,Weekday,Wednesday,Maximum_Load
10/01/2018,21,20.38,0,107.18,100,-,0,Weekday,Wednesday,Medium_Load
10/01/2018,22,20.31,0,105.59,100,-,0,Weekday,Wednesday,Medium_Load
10/01/2018,23,18.83,18.22,15.08,71.87,-,0,Weekday,Wednesday,Maximum_Load
10/01/2018,24,18.35,17.53,0,-,100,0,Weekday,Wednesday,Light_Load
11/01/2018,1,18.47,18.79,0,-,100,0,Weekday,Thursday,Light_Load
11/01/2018,2,18.51,19.67,0,-,100,0,Weekday,Thursday,Light_Load
11/01/2018,3,18.36,17.68,0,-,100,0,Weekday,Thursday,Light_Load
11/01/2018,4,18.32,17.53,0,-,100,0,Weekday,Thursday,Light_Load
11/01/2018,5,18.36,17.81,0,-,100,0,Weekday,Thursday,Light_Load
11/01/2018,6,18.35,17.86,0,-,100,0,Weekday,Thursday,Light_Load
11/01/2018,7,17.78,16.63,0,-,100,0,Weekday,Thursday,Light_Load
11/01/2018,8,23.54,15.01,0.04,-,100,0,Weekday,Thursday,Light_Load
11/01/2018,9,449.82,250.99,0,-,100,0.05,Weekday,Thursday,Light_Load
11/01/2018,10,432.68,174.53,0,92.74,-,0.0525,Weekday,Thursday,Medium_Load
11/01/2018,11,389.09,154.36,0,92.95,-,0.0425,Weekday,Thursday,Maximum_Load
11/01/2018,12,283.97,178.34,0,84.68,-,0.03,Weekday,Thursday,Maximum_Load
11/01/2018,13,72.42,9.29,83.88,99.19,-,0.01,Weekday,Thursday,Medium_Load
11/01/2018,14,441.5,178.67,0,92.7,-,0.05,Weekday,Thursday,Medium_Load
11/01/2018,15,457.74,176,0,93.34,-,0.0525,Weekday,Thursday,Medium_Load
11/01/2018,16,493.08,196.24,0,92.91,-,0.0575,Weekday,Thursday,Medium_Load
11/01/2018,17,410.32,182.09,0,91.4,-,0.045,Weekday,Thursday,Medium_Load
11/01/2018,18,322.48,91.76,12.17,96.18,-,0.0375,Weekday,Thursday,Maximum_Load
11/01/2018,19,452.48,201.67,0.86,91.34,-,0.05,Weekday,Thursday,Maximum_Load
11/01/2018,20,475.46,182.63,0,93.35,-,0.0525,Weekday,Thursday,Maximum_Load
11/01/2018,21,422.17,143.63,2.56,94.67,-,0.05,Weekday,Thursday,Medium_Load
11/01/2018,22,21.77,0,106.24,100,-,0,Weekday,Thursday,Medium_Load
11/01/2018,23,19.19,18.14,15.52,72.67,-,0,Weekday,Thursday,Maximum_Load
11/01/2018,24,18.75,19.01,0,-,100,0,Weekday,Thursday,Light_Load
12/01/2018,1,18.84,19.91,0,-,100,0,Weekday,Friday,Light_Load
12/01/2018,2,19.05,20.28,0,-,100,0,Weekday,Friday,Light_Load
12/01/2018,3,19.12,20.49,0,-,100,0,Weekday,Friday,Light_Load
12/01/2018,4,18.97,19.55,0,-,100,0,Weekday,Friday,Light_Load
12/01/2018,5,18.97,20.09,0,-,100,0,Weekday,Friday,Light_Load
12/01/2018,6,19.04,20.53,0,-,100,0,Weekday,Friday,Light_Load
12/01/2018,7,18.98,19.8,0,-,100,0,Weekday,Friday,Light_Load
12/01/2018,8,23.58,18,0.04,-,100,0,Weekday,Friday,Light_Load
12/01/2018,9,384.81,217.37,0,-,100,0.0425,Weekday,Friday,Light_Load
12/01/2018,10,472.82,170.89,0,94.05,-,0.0575,Weekday,Friday,Medium_Load
12/01/2018,11,429.08,112.78,0,96.71,-,0.05,Weekday,Friday,Maximum_Load
12/01/2018,12,425.99,212.61,0,89.48,-,0.05,Weekday,Friday,Maximum_Load
12/01/2018,13,62.45,8.71,93.38,99.04,-,0.01,Weekday,Friday,Medium_Load
12/01/2018,14,407.78,168.91,3.82,92.39,-,0.0475,Weekday,Friday,Medium_Load
12/01/2018,15,482.19,206.61,0,91.92,-,0.055,Weekday,Friday,Medium_Load
12/01/2018,16,463.19,219.96,0,90.33,-,0.0525,Weekday,Friday,Medium_Load
12/01/2018,17,391.53,156.38,0,92.87,-,0.045,Weekday,Friday,Medium_Load
12/01/2018,18,280.4,83.23,14.47,95.87,-,0.0325,Weekday,Friday,Maximum_Load
12/01/2018,19,427.29,213.33,0.61,89.47,-,0.0475,Weekday,Friday,Maximum_Load
12/01/2018,20,408.57,182.38,0,91.32,-,0.05,Weekday,Friday,Maximum_Load
12/01/2018,21,350.46,113.39,6.38,95.14,-,0.04,Weekday,Friday,Medium_Load
12/01/2018,22,25.17,0,105.58,100,-,0,Weekday,Friday,Medium_Load
12/01/2018,23,19.29,16.49,15.88,76.01,-,0,Weekday,Friday,Maximum_Load
12/01/2018,24,18.61,13.97,0,-,100,0,Weekday,Friday,Light_Load
13/01/2018,1,18.61,14.84,0,-,100,0,Weekend,Saturday,Light_Load
13/01/2018,2,18.68,15.55,0,-,100,0,Weekend,Saturday,Light_Load
13/01/2018,3,18.94,16.39,0,-,100,0,Weekend,Saturday,Light_Load
13/01/2018,4,19.01,17.2,0,-,100,0,Weekend,Saturday,Light_Load
13/01/2018,5,18.94,16.53,0,-,100,0,Weekend,Saturday,Light_Load
13/01/2018,6,18.98,17.17,0,-,100,0,Weekend,Saturday,Light_Load
13/01/2018,7,18.94,17.18,0,-,100,0,Weekend,Saturday,Light_Load
13/01/2018,8,22.97,16.24,0,-,100,0,Weekend,Saturday,Light_Load
13/01/2018,9,312.55,180.9,0,-,100,0.035,Weekend,Saturday,Light_Load
13/01/2018,10,302.79,82.33,0,96.5,-,0.035,Weekend,Saturday,Medium_Load
13/01/2018,11,351.24,95.61,0,96.49,-,0.04,Weekend,Saturday,Maximum_Load
13/01/2018,12,403.67,194.47,0,90.09,-,0.0475,Weekend,Saturday,Maximum_Load
13/01/2018,13,29.38,0.32,96.51,99.99,-,0,Weekend,Saturday,Medium_Load
13/01/2018,14,330.44,92.12,6.8,96.33,-,0.035,Weekend,Saturday,Medium_Load
13/01/2018,15,352.37,112.13,0,95.29,-,0.04,Weekend,Saturday,Medium_Load
13/01/2018,16,407.24,132.69,0,95.08,-,0.0475,Weekend,Saturday,Medium_Load
13/01/2018,17,280.26,101.2,0,94.06,-,0.0325,Weekend,Saturday,Medium_Load
13/01/2018,18,33.04,1.69,99.5,99.87,-,0.0025,Weekend,Saturday,Maximum_Load
13/01/2018,19,19.73,0,69.27,100,-,0,Weekend,Saturday,Maximum_Load
13/01/2018,20,20.08,0,107.32,100,-,0,Weekend,Saturday,Maximum_Load
13/01/2018,21,20.05,0,107.53,100,-,0,Weekend,Saturday,Medium_Load
13/01/2018,22,20.16,0,107.09,100,-,0,Weekend,Saturday,Medium_Load
13/01/2018,23,18.87,15.77,15.44,76.73,-,0,Weekend,Saturday,Maximum_Load
13/01/2018,24,18.36,15.84,0,-,100,0,Weekend,Saturday,Light_Load
14/01/2018,1,18.4,17.24,0,-,100,0,Weekend,Sunday,Light_Load
14/01/2018,2,18.57,18.72,0,-,100,0,Weekend,Sunday,Light_Load
14/01/2018,3,18.57,19.15,0,-,100,0,Weekend,Sunday,Light_Load
14/01/2018,4,18.07,18.8,0,-,100,0,Weekend,Sunday,Light_Load
14/01/2018,5,17.61,17.21,0,-,100,0,Weekend,Sunday,Light_Load
14/01/2018,6,16.88,15.65,0,-,100,0,Weekend,Sunday,Light_Load
14/01/2018,7,16.96,16.85,0,-,100,0,Weekend,Sunday,Light_Load
14/01/2018,8,17.23,17.64,0,-,100,0,Weekend,Sunday,Light_Load
